ID,Artist,Release_Title,Style,Year,Country,Label,Format,Have,Want,Mean
22196,Glenn Wilson , Doggy Style,Techno,2002,UK,Punish,Vinyl; 12",411,128,00269
72952,Richie Inkle , ,Techno,2002,France,Pseudo Records,Vinyl; 12"; EP,128,409,00268
7968,Oxia , Dark Groove,Techno,2002,Germany,Monoïd,Vinyl; 10"; 45 RPM; Picture Disc,390,146,00268
41104,Various , Native Sampler Five : Difference,Techno,2002,UK,Native,Vinyl; 12"; Sampler,236,301,00268
76123,Danilo Vigorito , The Vision EP,Techno,2002,UK,Primate Recordings,Vinyl; 12"; 33 ⅓ RPM; 45 RPM; EP,458,75,00266
60244,Steve Stoll , Observer,Techno,2002,UK,NovaMute; Strictly Confidential; Vital,Vinyl; 12"; 33 ⅓ RPM,410,118,00264
69326,Technasia , Recréations (Volume 1),Techno,2002,Hong Kong,Technasia; Technasia; Technasia; Neoncity Studios;,Vinyl; 12"; 45 RPM,441,85,00263
65150,Sven Väth , Steel / Ghost (Remixes),Techno,2002,Germany,Virgin; Studio-Nord-Bremen; Optimal Media Producti,Vinyl; 12"; 45 RPM,381,118,00249
46209,Pounding Grooves , Pounding Grooves 25,Techno,2002,UK,Pounding Grooves,Vinyl; 10"; Vinyl; 7",387,111,00249
101961,Chris McCormack , Erase Techno,Techno,2002,UK,Blacklisted; Blacklisted; Copyright Control; Just ,Vinyl; 12"; 33 ⅓ RPM,354,121,00237
82800,John Harvey , New World EP,Techno,2002,US,Raygun Records,Vinyl; 12",161,314,00237
27733,Christian Smith + John Selway* , Weather Remixes,Techno,2002,UK,Primate Recordings; Primate Recordings,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,410,62,00236
45283,Henrik B , Teorema,Techno,2002,Sweden,Illgorhythm Recordings,Vinyl; 12",369,103,00236
31242,Angel Alanis & Rees Urban , Bastard Traxx Vol. 1,Techno,2002,Germany,Tresor; Tresor; Tresor; Dubplates & Mastering; EFA,Vinyl; 12"; 33 ⅓ RPM,367,102,00234
92549,Hydraulix (2) vs Blackout Audio , Hydraulix 16,Techno,2002,UK,Hydraulix,Vinyl; 12",309,160,00234
40047,Oliver Ho , Jackal EP,Techno,2002,UK,Blueprint,Vinyl; 12",324,143,00233
74329,Duplex , Autoload EP,Techno,2002,Netherlands,Clone,Vinyl; 12"; EP; 33 ⅓ RPM,300,164,00232
35041,Headroom , Burning Angels Vol. 2,Techno,2002,US,Synewave,Vinyl; 12",256,206,00231
49149,Hydraulix (2) vs Pounding Grooves , Hydraulix 12,Techno,2002,UK,Hydraulix,Vinyl; 12",258,203,00230
94900,Christian Wünsch , Master Avalanche,Techno,2002,UK,IM Records,Vinyl; 12",283,176,00229
130832,Monrella , Studio 1,Techno,2002,UK,ZET,Vinyl; 12",149,310,00229
27788,Marco Bailey & Tom Hades , Bogota,Techno,2002,Germany,Fine Audio Recordings; The Exchange; Record Indust,Vinyl; 12"; 33 ⅓ RPM,385,71,00228
50258,Sensual Physics , Offene Schleifen,Techno,2002,Germany,Source Records; EFA,Vinyl; LP,140,314,00227
31402,Danilo Vigorito , Pression EP,Techno,2002,Italy,Conform,Vinyl; 12"; EP,369,86,00227
57548,Gaetano Parisio , Ritmatica,Techno,2002,Italy,Conform; Conform,Vinyl; 12"; 33 ⅓ RPM,375,78,00226
58931,Gaetano Parisio , Chapter Six,Techno,2002,Italy,Southsoul; MPO; The Exchange; The Exchange; Confor,Vinyl; 12",380,64,00222
84040,Johannes Heil , The Hitmachine,Techno,2002,Germany,JH; Neuton; Dialog Park Studio,Vinyl; 12",387,47,00217
83485,Reinhard Voigt , How We Rock,Techno,2002,Germany,Kompakt; Kompakt; Kompakt Musikverlag; SST Brüggem,Vinyl; 12",378,55,00216
32005,D.A.V.E. The Drummer , Hydraulix 11,Techno,2002,UK,Hydraulix,Vinyl; 12",282,151,00216
44850,Matthew Dear , Stealing Moves,Techno,2002,US,Spectral Sound,Vinyl; 12",328,103,00215
45170,System 7 / Derrick May , Mysterious Traveller,Techno,2002,UK,A-Wave; A-Wave Records; A-Wave Records; Heathmans ,CD; Compilation,258,169,00213
43944,Oliver Ho , The Ancestors (Remixes),Techno,2002,Germany,Fine Audio Recordings; The Exchange,Vinyl; 12"; 45 RPM,344,80,00212
39803,Marco Bailey & Redhead , Ghost In The Head,Techno,2002,Belgium,MB Elektronics; The Exchange,Vinyl; 12"; 33 ⅓ RPM,369,56,00212
39143,Archetype , Glyph 00,Techno,2002,US,21/22 Corporation,Vinyl; 12",137,286,00211
39631,Robert Leiner / Adam Beyer & Henrik B , Tracker II / Two B 30,Techno,2002,Sweden,H. Productions; The Exchange; MPO; The B-Studios,Vinyl; 12"; 45 RPM,338,85,00211
21932,Glenn Wilson , Machine Phase,Techno,2002,UK,Compound; Compound; Compound; Curve Pusher; The So,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,345,77,00211
64767,Marco Remus , Technogladiators,Techno,2002,Germany,Kiddaz.fm,Vinyl; 12",377,46,00211
39059,Roman Flügel , Tracks On Delivery Part 3,Techno,2002,Germany,Ongaku Musik; Angora 2000 Musikverlag; Warner/Chap,Vinyl; 12",260,160,00210
34469,Glenn Wilson vs. Ignition Technician , Mutations II,Techno,2002,UK,Planet Rhythm Records,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,336,82,00209
5529,DJ Umek* , The X EP,Techno,2001,UK,Potential; Potential; Record Industry; Copyright C,Vinyl; 12"; EP; 33 ⅓ RPM,1547,688,01117
7124,Ignacio , Virton,Techno,2001,Belgium,Music Man Records; 2P'sW Music; Sterac Publishing;,Vinyl; 12"; 45 RPM,1187,771,00979
6180,Surgeon : Regis , British Murder Boys,Techno,2001,UK,Downwards; Downwards; Downwards; Integrale Muzique,Vinyl; 12"; 33 ⅓ RPM,1025,730,00877
5000,Question , 7th Question,Techno,2001,Germany,Question; MPO; The Exchange,Vinyl; 12"; 33 ⅓ RPM,1152,563,00857
5493,Carl Craig , The Climax,Techno,2001,US,Planet E; Dubplates & Mastering,Vinyl; 12"; 33 ⅓ RPM,1190,451,00820
3771,Technasia , Evergreen,Techno,2001,Hong Kong,Technasia; Technasia; Technasia; Translab; DFI,Vinyl; 12"; 33 ⅓ RPM,1346,270,00808
7335,Chris Liebing , Analogon E.P. (Remixes 2),Techno,2001,Germany,CLRetry; Prime Distribution; EFA; The Exchange; MP,Vinyl; 12"; EP; 33 ⅓ RPM,1277,335,00806
6631,Jeff Mills , 4 Art / UFO,Techno,2001,US,Axis; National Sound Corporation; Mikrofisch-BMG; ,Vinyl; 12"; 33 ⅓ RPM,1210,380,00795
14118,Jeff Mills , The Electrical Experience,Techno,2001,US,Purpose Maker; National Sound Corporation; Millsar,Vinyl; 12"; 33 ⅓ RPM,1080,493,00786
19374,Sharpside , Wave Cruising,Techno,2001,UK,Rotation Records; SDP Pizza Drive Studio; Copyrigh,Vinyl; 12"; 33 ⅓ RPM,969,488,00728
3101,Jeff Mills , Jet Set,Techno,2001,US,Purpose Maker; National Sound Corporation; Millsar,Vinyl; 12"; 33 ⅓ RPM,1136,307,00721
516692,FKY / Banditos , Tek It Cheezy 01,Techno,2001,France,Tek It Cheezy,Vinyl; 12",1025,414,00719
14946,Dave Clarke , The Compass,Techno,2001,UK,Skint; BMG Music Publishing; 3MV; Pinnacle; The Ex,Vinyl; 12"; 45 RPM,1249,188,00718
15924,Gaiden , Point Blank,Techno,2001,Belgium,Music Man Records; Strictly Confidential; N.E.W.S.,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,1065,346,00705
20024,Sonic Insomniac , Scorpio,Techno,2001,UK,New Religion,Vinyl; 12"; 45 RPM,148,1216,00682
2574,Air Frog , Bon Voyage,Techno,2001,Belgium,R & S Records; Svek; Svek; R & S Records; R & S Re,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,1024,292,00658
6207,Steve Rachmad aka Sterac , Sinosphere,Techno,2001,Hong Kong,Sino; Sino; Sino; Technorient Music Co. Ltd.; DFI;,Vinyl; 12"; 45 RPM,829,419,00624
20962,Kirk Degiorgio , Nairobi,Techno,2001,UK,New Religion; New Religion; Regal Recordings; Rega,Vinyl; 12"; 33 ⅓ RPM,794,444,00619
2586,Surgeon , Midnight Club Tracks II,Techno,2001,UK,Counterbalance; Dubplates & Mastering; MPO; Counte,Vinyl; 12"; EP; 45 RPM; 33 ⅓ RPM,934,293,00613
7550,Thomas Krome , Shockabuku Volume 2,Techno,2001,Sweden,Corb; The Exchange; MPO; Corb; Corb,Vinyl; 12"; 45 RPM,1006,207,00606
4116,Henrik B , Recollections,Techno,2001,Sweden,Drumcode; The Exchange; MPO; Prime Distribution,Vinyl; 12"; 33 ⅓ RPM,913,202,00557
14119,Marco Bailey , Ipanema EP,Techno,2001,Sweden,Zync; MPO; Eurodisc Manufacturing; Diode Music; Di,Vinyl; 12"; EP; 33 ⅓ RPM,854,258,00556
9068,Safety Session , Maru Part 1,Techno,2001,Sweden,Drumcode; Prime Distribution; The Exchange; MPO,Vinyl; 12"; 33 ⅓ RPM,892,200,00546
12347,Regis , Penetration,Techno,2001,UK,Downwards; MPO; The Exchange; Downwards; Downwards,Vinyl; 12"; 33 ⅓ RPM; Album,618,466,00542
1552,Quiet Daze , Viewing A Decade EP,Techno,2001,US,Transmat; Transmat Mayday Music Ltd.; Transmat May,Vinyl; 12"; EP; 33 ⅓ RPM,801,241,00521
22180,JB³ , Slice,Techno,2001,UK,Bush,Vinyl; 12"; 45 RPM; Single Sided; Etched,829,156,00492
3906,Planetary Assault Systems , Coad Warrior 3,Techno,2001,UK,Peacefrog Records,Vinyl; 12"; 33 ⅓ RPM,723,249,00486
7658,James Ruskin , Into Submission,Techno,2001,Germany,Tresor,Vinyl; 12"; 33 ⅓ RPM; Album,638,334,00486
14967,DJ Shufflemaster , Angel Gate,Techno,2001,Germany,Tresor; Tresor; EFA; Dubplates & Mastering; Housed,Vinyl; 12"; 33 ⅓ RPM,610,309,00459
3103,DJ Shufflemaster , EXP,Techno,2001,Germany,Tresor; Tresor Records; Tresor Records; EFA; House,Vinyl; 12",568,346,00457
15319,Chris Liebing , Analogon E.P. (Remixes 3),Techno,2001,Germany,CLRetry; Prime Distribution; EFA; The Exchange; MP,Vinyl; 12"; EP; 33 ⅓ RPM,758,146,00452
72909,Popof + Noisebuilder , P@nne Seche EP,Techno,2001,France,Gazole Records,Vinyl; 12"; EP; 33 ⅓ RPM,488,413,00450
19204,Chris Liebing , Next Try E.P.,Techno,2001,Germany,CLR; The Exchange; MPO,Vinyl; 12"; 33 ⅓ RPM; 45 RPM; EP,733,147,00440
15793,Umek , Consumer Recreation E.P.,Techno,2001,UK,Primate Recordings; Primate Recordings; Prime Musi,Vinyl; 12"; EP; 33 ⅓ RPM,703,164,00433
44965,James Ruskin , Correction Centre,Techno,2001,UK,Blueprint; Integrale Muzique Limited; MPO; Dubplat,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,483,379,00431
70841,D.A.V.E. The Drummer , Hydraulix 9,Techno,2001,UK,Hydraulix,Vinyl; 12",472,375,00423
4226,Various , Geology ,Techno,2001,US,Planet E,Vinyl; 12"; 33 ⅓ RPM,665,167,00416
14968,Mr Sliff* , Rippin' And Dippin' Part 2,Techno,2001,Germany,Spiel-Zeug Schallplatten; The Exchange; Spiel-Zeug,Vinyl; 12"; 33 ⅓ RPM,620,182,00401
42842,Paul Kalkbrenner , Superimpose,Techno,2001,Germany,BPitch Control; BPitch Control; BPitch Control; Du,Vinyl; LP; Album,428,373,00400
9698,Umek , Ceroxol,Techno,2001,Slovenia,Consumer Recreation; The Exchange; Intergroove; Re,Vinyl; 12"; 33 ⅓ RPM,638,160,00399
15356,Vital Ferox , Absolut,Techno,2001,France,Dancefloor Killers; Dancefloor Killers; The Exchan,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,622,167,00394
6373,Henrik B , Recollections Ltd,Techno,2001,Sweden,Drumcode; The Exchange; MPO,Vinyl; 12"; 45 RPM,663,105,00384
8860,Samuel L* , The Velvet Mixes,Techno,2001,Sweden,SLS; masterpiece,Vinyl; 12"; 45 RPM,634,106,00370
17433,Stigmata , Stigmata 7/10,Techno,2001,Germany,Stigmata; The Exchange; MPO,Vinyl; 12"; 33 ⅓ RPM,590,129,00359
30781,Fabrice Lig , Last Eden EP,Techno,2001,US,Starbaby,Vinyl; 12"; EP,274,439,00356
2955,DJ Rush , Mental Problems,Techno,2001,Netherlands,Djax-Up-Beats,Vinyl; 12"; 33 ⅓ RPM,564,147,00355
24593,Gaetano Parisio , Movida EP,Techno,2001,Germany,Zenit; The Exchange; MPO; ELP Medien & Verlags Gmb,Vinyl; 12"; EP,557,148,00352
15921,Electric Deluxe , Electric Deluxe,Techno,2001,UK,Additive; Additive; EMI Music Netherlands BV; Comb,Vinyl; 12"; 45 RPM,515,180,00347
8145,Various , 430 West Presents Detroit Calling,Techno,2001,UK,Concept Music; 430 West; 430 West Presents; Absolu,Vinyl; 12"; 33 ⅓ RPM; Compilation; Deluxe Edition;,294,389,00341
21292,Safety Session , Maru Part 1 Ltd,Techno,2001,Sweden,Drumcode,Vinyl; 12"; 45 RPM,581,97,00339
6668,Regis , Exercise For Institutions,Techno,2001,UK,Downwards; Integrale Muzique Limited; Downwards; D,Vinyl; 12"; 45 RPM,409,265,00337
68855,Dimension 5* , Control Complex,Techno,2001,Netherlands,Delsin,Vinyl; 12"; 45 RPM,248,410,00329
30044,Soul Designer , EP 1,Techno,2001,Europe,F Communications; F Communications; F Communicatio,Vinyl; 12"; 33 ⅓ RPM; EP,502,150,00326
1122784,Carl Craig , The Climax,Techno,2001,US,Planet E,Vinyl; 12"; 33 ⅓ RPM,387,255,00321
21097,James Ruskin , SR2 EP,Techno,2001,UK,Blueprint; Integrale Muzique Limited; MPO; Dubplat,Vinyl; 12"; 33 ⅓ RPM; 45 RPM; EP,415,211,00313
6450,Savvas Ysatis , Select,Techno,2001,Germany,Tresor,Vinyl; LP,306,320,00313
39055,Archetype , Back Space EP,Techno,2001,Germany,Ongaku Musik; Ongaku Musik; Studio-Nord-Bremen; Ne,Vinyl; 12"; EP; 33 ⅓ RPM,213,410,00311
34601,Octave One Featuring Ann Saunderson , Blackwater,Techno,2001,UK,Concept Music,Vinyl; 12"; 33 ⅓ RPM; Promo,322,296,00309
93673,Connective Zone , Palm Palm,Techno,2001,UK,Unxplored Beats,Vinyl; 12"; 33 ⅓ RPM,208,410,00309
4863,Alexander Kowalski , Echoes,Techno,2001,Germany,Kanzleramt; Kanzleramt; MPO,Vinyl; LP; Album,388,229,00308
18208,Secret Cinema , Cartoon Clip,Techno,2001,Netherlands,SC Records; Record Industry,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,464,150,00307
18782,John Thomas , Vision,Techno,2001,France,Logistic Records,Vinyl; 12",503,105,00304
13834,Luke Slater , Fear And Loathing,Techno,2001,UK,React,CD; Mixed; Compilation,510,97,00303
214402,DJ Amadeus* , Whiston Road,Techno,2001,UK,Squat Records; Infectious Distribution,Vinyl; 12",381,222,00301
20230,Peter Benisch , Soundtrack Saga (Remixes Part Two),Techno,2001,Germany,i220,Vinyl; 12",313,281,00297
101546,Nout , Sweet Home 2,Techno,2001,France,Sweet Home,Vinyl; 12",368,224,00296
10655,Deetron , Cut Back EP,Techno,2001,Switzerland,Phont Music; Prime Distribution,Vinyl; 12"; EP,382,204,00293
31387,Marco Bailey , I ♥ Techno,Techno,2001,Belgium,Lupp,Vinyl; 12",499,87,00293
7682,Scan 7 , I Am From Detroit,Techno,2001,Belgium,Elypsia; Copyright Control; Elypsia Records; Elyps,Vinyl; 12"; 45 RPM,336,249,00292
6065,Christian Smith & John Selway , Excel,Techno,2001,UK,Intec Records; Breaks Ltd; Breaks Ltd; MPO; Copyri,Vinyl; 12"; 33 ⅓ RPM,495,89,00292
7074,Neil Landstrumm , Glamourama EP,Techno,2001,Germany,Tresor; The Exchange; EFA; Tresor Records; Tresor ,Vinyl; 12"; 33 ⅓ RPM; EP,451,134,00292
2667,Dave Tarrida , Paranoid (Again) EP,Techno,2001,Germany,Tresor; EFA; Dubplates & Mastering; Dubplates & Ma,Vinyl; 12"; 33 ⅓ RPM; EP,438,147,00292
15459,Umek , Oranazol,Techno,2001,UK,Jericho; MPO; The Exchange; Prime Distribution,Vinyl; 12"; 45 RPM,493,90,00291
30998,1st Bass , Slam Me Down,Techno,2001,UK,NovaMute; Mute Song; Mute Records Ltd.; Mute Recor,Vinyl; 12"; 33 ⅓ RPM,497,83,00290
19776,E,Dancer ,Techno,2001,US,KMS; Prairie Cat Mastering,Vinyl; 12"; 33 ⅓ RPM,423,158,00290
46758,Steve O'Sullivan , Warrior Dub,Techno,2001,UK,Mosaic; HPHQ; Prime Distribution,Vinyl; 12",278,300,00289
5402,The Advent , Uncut EP,Techno,2001,Germany,Neue Heimat; Dubplates & Mastering; Akoma Workx; P,Vinyl; 12"; EP,484,92,00288
22149,Julian Liberator , Defective Sampler E.P.,Techno,2001,UK,4 x 4 Recordings; 4 x 4 Recordings; P-Pharm; MPO; ,Vinyl; 12"; 33 ⅓ RPM; EP,326,250,00288
5420,Monika Kruse @ Voodooamt , Wavez (G,Techno,2001,Germany,Terminal M; Büro Destruct; SST Brüggemann GmbH,Vinyl; 12"; 45 RPM,488,85,00286
21099,Static Drum , External Remix,Techno,2001,France,Logistic Records,Vinyl; 12",424,146,00285
49100,The Horrorist , One Night In NYC,Techno,2001,Netherlands,Captivating Sounds; Captivating Sounds; Record Ind,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,339,227,00283
7660,Various , Primate Endangered Species,Techno,2001,UK,Primate Endangered Species; The Exchange; Prime Di,Vinyl; 12"; 33 ⅓ RPM; EP,497,63,00280
6937,Samuel L* , Day n' Night,Techno,2001,Sweden,SLS; Cycle Studio; MPO; masterpiece,Vinyl; 12",466,89,00277
38054,Arne Weinberg , Snowflake,Techno,2001,Netherlands,Ground Zero,Vinyl; 12",210,342,00276
18019,Various , The Fifth Porn Cut,Techno,2001,UK,Pornographic Recordings,Vinyl; 12",454,99,00276
25617,N.B.* , French Touch Your Sex,Techno,2001,France,Anonym Asshole Produkt; OG Records,Vinyl; 12",239,311,00275
8421,Fumiya Tanaka , Drive EP,Techno,2001,Germany,Tresor; EFA; The Exchange; Damont; Copyright Contr,Vinyl; 12"; 33 ⅓ RPM; EP,385,165,00275
6634,Gaetano Parisio , Chapter Two,Techno,2001,Italy,Southsoul,Vinyl; 12",468,81,00274
8807,Fumiya Tanaka , Unknown Possibility Vol. 2,Techno,2001,Germany,Tresor,Vinyl; 12"; 33 ⅓ RPM; Album,361,182,00271
11726,Safety Session , Maru Part II,Techno,2001,Sweden,Inside; Inside Records; The Exchange; MPO,Vinyl; 12"; 33 ⅓ RPM,466,69,00267
16538,K. Hand* , Detroit,Techno,2001,Germany,Tresor; Tresor Records; Tresor Records; EFA Medien,Vinyl; 12"; Album,373,157,00265
3272,Tobias Von Hofsten , Swinger,Techno,2001,US,Mechanisms Industries,Vinyl; 12",269,261,00265
137430,DJ Rush , Motherfucking Bass,Techno,2001,Germany,T:Classixx,Vinyl; 12",375,151,00263
15493,The 65 D Mavericks* , Last Journey,Techno,2001,UK,Surface,Vinyl; 12"; Limited Edition,232,292,00262
14973,Rue East , Indoor Culture,Techno,2001,UK,Pure Plastic,Vinyl; 12",284,228,00256
8148,DJ Rush , Club Freaks,Techno,2001,Netherlands,Djax-Up-Beats,Vinyl; 12"; 33 ⅓ RPM,427,81,00254
11631,Various , The Fourth Porn Cut,Techno,2001,UK,Pornographic Recordings; MPO; The Exchange; Prime ,Vinyl; 12"; 33 ⅓ RPM,450,55,00252
13328,Subhead , Baby Takes Three,Techno,2001,Germany,Tresor,Vinyl; 12"; EP; 33 ⅓ RPM,385,117,00251
12346,Heiko Laux , Walkout,Techno,2001,Germany,Kanzleramt,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,417,83,00250
22214,Rino Cerrone , Rilis 07,Techno,2001,Italy,Rilis; MPO; Dubplates & Mastering; Loose Club; Loo,Vinyl; 12"; 33 ⅓ RPM,404,97,00250
1162,Electric Deluxe , Electric Deluxe,Techno,2000,Canada,Plus 8 Records; Plus 8 Records Ltd.; M_nus; Speedy,Vinyl; 12"; 33 ⅓ RPM,1958,918,01438
4080,DJ Rolando a.k.a. The Aztec Mystic , Revenge Of The Jaguar ,Techno,2000,US,Underground Resistance; Underground Resistance Pro,Vinyl; 12"; 33 ⅓ RPM,2085,693,01389
3838,Surgeon , La Real,Techno,2000,UK,Counterbalance; Counterbalance; Copyright Control;,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,1701,689,01195
1350,Adam Beyer , Remainings III,Techno,2000,Sweden,Drumcode; The Exchange; MPO,Vinyl; 12"; Limited Edition; 45 RPM,1782,539,01160
5482,Alter Ego , Betty Ford,Techno,2000,Germany,Klang Elektronik; Neuton; Dubplates & Mastering; O,Vinyl; 12"; 33 ⅓ RPM,1576,554,01065
5225,Devilfish , Past & Present,Techno,2000,UK,Bush; P.R. Records Limited; K2-Studios; Ashbrook M,Vinyl; 12"; 45 RPM,1241,455,00848
6096,Johannes Heil , Die Eigene Achse,Techno,2000,Germany,JH; JH; interGROOVE; Dubplates & Mastering; MPO,Vinyl; 12"; 45 RPM,1212,441,00826
5391,Adam Beyer , Remainings III,Techno,2000,Sweden,Drumcode; The Exchange; MPO; Prime Distribution,Vinyl; 12"; 33 ⅓ RPM,1171,419,00795
11521,James Ruskin , Point 2,Techno,2000,Germany,Tresor; Tresor Records; Tresor Records; Dubplates ,Vinyl; 12"; Album,1047,523,00785
14837,DJ Rolando A.K.A The Aztec Mystic , Jaguar,Techno,2000,UK,430 West,Vinyl; 12"; 33 ⅓ RPM,961,529,00745
10921,Jeff Mills , Lifelike E.P.,Techno,2000,Belgium,Music Man Records; Axis Records; N.E.W.S.; Millsar,Vinyl; 12"; 33 ⅓ RPM; EP,1149,337,00743
3369,Jeff Mills , Lifelike EP,Techno,2000,US,Axis; National Sound Corporation; Millsart; Axis,Vinyl; 12"; 33 ⅓ RPM; EP,1005,423,00714
2150,Richie Hawtin , Minus Yellow,Techno,2000,Canada,M_nus; Minus Inc.; Minus Inc.; Datasound AG; Warne,Vinyl; 12"; 33 ⅓ RPM; Single Sided,959,404,00681
3303,Millsart , Every Dog Has Its Day,Techno,2000,US,Axis; Axis; Spider Formation; Sound Enterprises; M,Vinyl; 12"; 33 ⅓ RPM; Album,646,599,00622
3929,Joey Beltram vs. Technasia , The Start It Up (Remix),Techno,2000,France,Glass Splinters; Translab; Trax Records; Cyber Pro,Vinyl; 12"; 45 RPM,1071,172,00621
15366,Millsart , Every Dog Has Its Day Vol. 2,Techno,2000,US,Axis; Spider Formation; Sound Enterprises,Vinyl; LP,675,536,00605
3748,Adam Beyer , The Time,Techno,2000,Sweden,Drumcode; The Exchange; MPO; Prime Distribution,Vinyl; 12"; 33 ⅓ RPM,986,197,00591
19277,Heiko Laux , SenseficTion (Remixes Part 2),Techno,2000,Germany,Kanzleramt; MPO,Vinyl; 12",631,529,00580
5496,Surgeon , Body Request,Techno,2000,UK,Dynamic Tension Records; Dubplates & Mastering; MP,Vinyl; 12"; Album,688,461,00574
4997,Thomas Krome , Shockabuku Volume 1,Techno,2000,Sweden,Corb,Vinyl; 12"; 33 ⅓ RPM,914,217,00565
26355,Karl O'Connor | Peter Sutton , Againstnature,Techno,2000,Germany,Tresor; EFA; The Exchange; Mikrofisch; BMG Ufa; Tr,Vinyl; LP; Album,670,452,00561
1154,Planetary Assault Systems , Coad Warrior 2,Techno,2000,UK,Peacefrog Records; Peacefrog Records; Peacefrog Re,Vinyl; 12"; 33 ⅓ RPM,711,383,00547
7453,Midfield General , Coatnoise,Techno,2000,UK,Skint,Vinyl; 12"; 33 ⅓ RPM,881,211,00546
5385,John Thomas , Undisputed Life (Technasia Mixes),Techno,2000,Hong Kong,Sino; MPO,Vinyl; 12"; 45 RPM,789,288,00538
8419,Surgeon , Waiting For Me,Techno,2000,UK,Counterbalance; Dubplates & Mastering; MPO; Counte,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,771,234,00502
1554,Surgeon , Midnight Club Tracks I,Techno,2000,UK,Counterbalance; Dubplates & Mastering; MPO; Counte,Vinyl; 12"; EP; 45 RPM; 33 ⅓ RPM,766,211,00488
6846,Chris Liebing , Analogon E.P.,Techno,2000,Germany,CLR; The Exchange; MPO; Prime Distribution; EFA; E,Vinyl; 12"; EP; 33 ⅓ RPM,807,153,00480
41120,The Horrorist , One Night In NYC,Techno,2000,Germany,Superstar Recordings; Things To Come Records; Supe,Vinyl; 12"; 45 RPM,627,300,00463
5384,John Thomas , Undisputed Life,Techno,2000,Hong Kong,Sino; Sino; Translab; DFI; Logistic Records; Sino;,Vinyl; 12"; 33 ⅓ RPM,741,180,00460
6691,Chris Liebing & Umek , Downtown EP,Techno,2000,UK,Primate Recordings; Primate Recordings; Soap Studi,Vinyl; 12"; EP; 33 ⅓ RPM,745,170,00457
5382,Joey Beltram , E.P. Number One,Techno,2000,US,STX Records; The Exchange; BMG Ufa; STX Records; D,Vinyl; 12"; EP; 45 RPM,762,144,00453
19913,DJ Rush , Look And See (Remixes),Techno,2000,UK,Pro-Jex,Vinyl; 12",658,246,00452
17426,Question , 6th Question,Techno,2000,Germany,Question; MPO; Dubplates & Mastering,Vinyl; 12"; 33 ⅓ RPM,674,201,00437
14970,The Advent , Past Forward,Techno,2000,Italy,Conform; The Exchange; MPO; Eurodisc Manufacturing,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,707,167,00437
133932,Crystal Distortion , Tales Of An Urban Dance Psychotic,Techno,2000,France,Hokus Pokus Records,Vinyl; 12"; 33 ⅓ RPM,600,273,00436
48013,Literon , White Falls,Techno,2000,Netherlands,Not On Label (Literon); Not On Label (Lil' Louis),Vinyl; 12"; Single Sided; Unofficial Release,618,209,00413
6165,DJ Rolando , Jaguar (Mayday Remixes),Techno,2000,US,430 West; Submerge; 430 West Records Ltd.; 430 Wes,Vinyl; 12",507,308,00407
17056,Secret Cinema , Volt!,Techno,2000,Netherlands,EC Records; EC Records,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,634,179,00406
721,DJ Rolando AKA The Aztec Mystic , Jaguar,Techno,2000,UK,430 West; 430 West; 430 West; Mad Mike Music; Munc,Vinyl; 12"; Limited Edition,555,251,00403
79713,Laurent Garnier , Greed,Techno,2000,Europe,F Communications; Play It Again Sam [PIAS],Vinyl; 12",680,107,00393
5623,The Advent , 3rd Sketch,Techno,2000,Germany,Tresor; EFA; Dubplates & Mastering; Planet Phuture,Vinyl; 12"; 45 RPM; 33 ⅓ RPM,634,148,00391
42167,H. Brunner* , Awakening,Techno,2000,US,KMS; National Sound Corporation,Vinyl; 12"; 33 ⅓ RPM; 45 RPM,331,449,00390
5839,Adam Beyer , The Time Ltd,Techno,2000,Sweden,Drumcode,Vinyl; 12"; Limited Edition,641,133,00387
41059,Duplex , EP 3,Techno,2000,Netherlands,Clone,Vinyl; 12"; EP; 33 ⅓ RPM,208,539,00373
3984,Heiko Laux , SenseficTion (Remixes Part 1),Techno,2000,Germany,Kanzleramt,Vinyl; 12",466,279,00372
73676,Signal Electrique , Signal,Techno,2000,France,Perce~Oreille; DFI; Expressillon,Vinyl; 12"; 33 ⅓ RPM,380,364,00372
10614,Thomas Brinkmann , Loplop,Techno,2000,Germany,Max Ernst,Vinyl; 12",319,423,00371
17428,Stigmata , Stigmata 1/10,Techno,2000,Germany,Stigmata; The Exchange; MPO; Prime Distribution,Vinyl; 12"; 33 ⅓ RPM,598,141,00369
